Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack,Tfid,NF,norm,normR,sparcity,sz,nz,NonZeroCoeff,C,id
Logistic Lasso2.0,1:4,20,0.8405027932960895,0.02167100962476684,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.2159217877094972,0.6463132138006877,0.5817956067684659,0.6096051205664293,False,False,1357946,3047.9130565027613,0.002244502400318393,0.003168607406192138,725143164,2297694,0.00015806961396108536,0.5,Logistic Lasso2.01:4FalseFalse
Logistic Lasso2.0,1:6,20,0.8379888268156425,0.027368600478024342,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.21620111731843572,0.6379063010061463,0.5886851056088303,0.6086243921508704,False,False,2598385,3334.9869564962323,0.0012834845323138149,0.0027376642098755678,1387537590,3798612,8.749665657706613e-05,0.5,Logistic Lasso2.01:6FalseFalse
Logistic Lasso2.0,1:2,20,0.8349162011173185,0.024509482027956785,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820226,0.22039106145251397,0.6389269654956651,0.5840219072279977,0.606972269888048,False,False,329498,2917.4697941881077,0.00885428680656061,0.005509538821091206,175951932,969414,0.0006060734814778845,0.5,Logistic Lasso2.01:2FalseFalse
Logistic Lasso2.0,20:20,20,0.8673184357541899,0.02302563966039231,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2121722846441948,0.22178770949720672,0.8654956643429857,0.4745681190255626,0.606920209206153,False,False,663710,853.7253656768083,0.0012862927568920285,0.0020523493604247198,354421140,727396,0.0016272920401982794,0.5,Logistic Lasso2.020:20FalseFalse
Logistic Lasso0.3,1:1,20,0.8399441340782122,0.02524960442544764,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21235955056179776,0.22122905027932965,0.6612778720448114,0.5646257208431631,0.6063674906561359,False,False,16161,2516.1643428043412,0.15569360452969128,0.035258854777546256,8629974,304283,0.008894870366932739,3.333333333333333,Logistic Lasso0.31:1FalseFalse
Logistic Lasso1.0,1:1,20,0.8337988826815643,0.023627718737215114,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21235955056179776,0.22122905027932965,0.6358779975123572,0.5860369243928532,0.6058029040472788,False,False,16161,2516.1643428043412,0.15569360452969128,0.035258854777546256,8629974,304283,0.010902790668894251,1.0,Logistic Lasso1.01:1FalseFalse
Logistic Lasso0.3,1:6,20,0.8438547486033519,0.026052634026303333,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.21620111731843572,0.6690075279228227,0.5604300572889891,0.6055095430392358,False,False,2598385,3334.9869564962323,0.0012834845323138149,0.0027376642098755678,1387537590,3798612,5.636193250807712e-05,3.333333333333333,Logistic Lasso0.31:6FalseFalse
Logistic Lasso0.3,3:10,20,0.8625698324022345,0.020404449572904663,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21423220973782767,0.21564245810055865,0.8053062761454102,0.4916587161559803,0.6045784923527573,False,False,4803080,2448.4930059120043,0.0005097756035527211,0.002239336344696922,2564844720,5743550,1.8071737301897945e-05,3.333333333333333,Logistic Lasso0.33:10FalseFalse
Logistic Lasso1.0,15:15,20,0.8681564245810056,0.02823302518099055,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.2189944134078212,0.8862861806535249,0.4629040650155569,0.6045087036895381,False,False,637812,843.9686013116838,0.0013232247140406324,0.002086017339569917,340591608,710480,0.0005417740650850094,1.0,Logistic Lasso1.015:15FalseFalse
Logistic Lasso2.0,1:1,20,0.8312849162011174,0.025940082159204243,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21235955056179776,0.22122905027932965,0.6250220982719317,0.5899840893353554,0.6043113179334675,False,False,16161,2516.1643428043412,0.15569360452969128,0.035258854777546256,8629974,304283,0.011583441618711712,0.5,Logistic Lasso2.01:1FalseFalse
Logistic Lasso1.0,1:2,20,0.8357541899441341,0.0258677919615424,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820226,0.22039106145251397,0.64450319634603,0.5757094083363847,0.6042132719355917,False,False,329498,2917.4697941881077,0.00885428680656061,0.005509538821091206,175951932,969414,0.000544161117821656,1.0,Logistic Lasso1.01:2FalseFalse
Logistic Lasso5.0,1:2,20,0.8337988826815643,0.0219144715267146,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820226,0.22039106145251397,0.6355260586268401,0.5816304436963113,0.6035892674713722,False,False,329498,2917.4697941881077,0.00885428680656061,0.005509538821091206,175951932,969414,0.0007464385216298733,0.2,Logistic Lasso5.01:2FalseFalse
Logistic Lasso5.0,1:3,20,0.8368715083798882,0.02514587136296514,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.2131284916201117,0.6273030318188366,0.5898939689694197,0.6015564677415521,False,False,831570,2978.4677268689684,0.003581740234579132,0.003718454767141203,444058380,1651211,0.0003333453587791767,0.2,Logistic Lasso5.01:3FalseFalse
Logistic Lasso5.0,1:1,20,0.8279329608938548,0.021022220918689147,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21235955056179776,0.22122905027932965,0.6138225894904971,0.5878104607660131,0.5976084770986054,False,False,16161,2516.1643428043412,0.15569360452969128,0.035258854777546256,8629974,304283,0.012972588329930078,0.2,Logistic Lasso5.01:1FalseFalse
Logistic Lasso0.3,1:4,20,0.8430167597765363,0.022891398043070246,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.2159217877094972,0.6724077949399543,0.5396711380655416,0.5949593827779764,False,False,1357946,3047.9130565027613,0.002244502400318393,0.003168607406192138,725143164,2297694,0.00010648435210236635,3.333333333333333,Logistic Lasso0.31:4FalseFalse
Logistic Lasso0.3,1:2,20,0.8379888268156425,0.024222886467797543,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820226,0.22039106145251397,0.6629290596066304,0.5473127034281557,0.5925860046706948,False,False,329498,2917.4697941881077,0.00885428680656061,0.005509538821091206,175951932,969414,0.00043232432366812544,3.333333333333333,Logistic Lasso0.31:2FalseFalse
Logistic Lasso0.3,4:6,20,0.8659217877094972,0.023701903279996,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2150749063670412,0.21312849162011172,0.83949070183629,0.461044848311636,0.5911662411551297,False,False,1795104,1489.620421449706,0.0008298240221456284,0.0022397886462580635,958585536,2147029,4.3897178102215806e-05,3.333333333333333,Logistic Lasso0.34:6FalseFalse
Logistic Lasso0.3,5:5,20,0.8664804469273744,0.022128829408199286,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2140449438202247,0.2162011173184358,0.9005775803144223,0.4364619028073021,0.5852639266118571,False,False,599962,858.6716485362724,0.0014312100575307645,0.0022383127960151584,320379708,717110,7.442138002073466e-05,3.333333333333333,Logistic Lasso0.35:5FalseFalse
Logistic Lasso0.3,4:7,20,0.8572625698324021,0.020024251081589683,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8115331328264265,0.4621928351202829,0.5840491089693538,False,False,2409663,1727.2776267873096,0.0007168129430494262,0.0022506775975873828,1286760042,2896082,3.255641971512199e-05,3.333333333333333,Logistic Lasso0.34:7FalseFalse
Logistic Lasso1.0,20:20,20,0.8550279329608939,0.019229160647481255,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2121722846441948,0.22178770949720672,0.8649701169666845,0.4109387778830088,0.5531071341783268,False,False,663710,853.7253656768083,0.0012862927568920285,0.0020523493604247198,354421140,727396,0.0006441819469346553,1.0,Logistic Lasso1.020:20FalseFalse
Logistic Lasso0.3,5:10,20,0.8497206703910614,0.01997939077346107,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2115168539325843,0.22374301675977654,0.8237006813873823,0.41913592241599823,0.5508879707306329,False,False,3670759,2071.7837725013683,0.0005644020139980228,0.002163061822278552,1960185306,4240002,1.7421465152029868e-05,3.333333333333333,Logistic Lasso0.35:10FalseFalse
Logistic,20:20,20,0.8564245810055867,0.02135364788113564,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2121722846441948,0.22178770949720672,0.9000912567917716,0.399740404986235,0.5504114079616613,False,False,663710,853.7253656768083,0.0012862927568920285,0.0020523493604247198,354421140,727396,0.993873679769779,0.0,Logistic20:20FalseFalse
Logistic Lasso0.3,6:6,20,0.8527932960893855,0.028501203339582882,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.21899441340782128,0.8625199269777948,0.39548268039380935,0.5361464181810194,False,False,614161,860.5277450495132,0.001401143584580449,0.0022253098159483575,327961974,729817,6.301279306240546e-05,3.333333333333333,Logistic Lasso0.36:6FalseFalse
Logistic Lasso0.3,8:10,20,0.8625698324022348,0.018050831755758102,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21863295880149813,0.2025139664804469,0.8819232456775362,0.3650548362638068,0.5134181643709719,False,False,1889467,1468.9346479677026,0.0007774333438835942,0.002123610790431003,1008975378,2142671,4.3424944706628914e-05,3.333333333333333,Logistic Lasso0.38:10FalseFalse
Logistic Lasso0.3,8:8,20,0.8511173184357542,0.028391487973860575,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21769662921348315,0.20530726256983245,0.8138510070940411,0.3587437958433788,0.4934477072365861,False,False,625530,852.7971622842093,0.0013633193648333562,0.0021588883637911013,334033020,721140,8.45682860933928e-05,3.333333333333333,Logistic Lasso0.38:8FalseFalse
Logistic Lasso0.3,10:15,20,0.8527932960893855,0.0314676923396697,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2178838951310861,0.20474860335195533,0.8947131912205443,0.3272171786018997,0.4758617741374043,False,False,3868863,2087.948754160408,0.0005396801991076986,0.0021002623615320494,2065972842,4339085,3.9753281519660946e-05,3.333333333333333,Logistic Lasso0.310:15FalseFalse
Logistic Lasso0.3,10:10,20,0.8424581005586592,0.019640665733236817,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21254681647940074,0.22067039106145253,0.8997597418920948,0.32260135146613245,0.472323076750319,False,False,616543,841.0124850440687,0.0013640775826569578,0.0021367692316019327,329233962,703497,0.00010639971583490526,3.333333333333333,Logistic Lasso0.310:10FalseFalse
Logistic Lasso0.3,12:12,20,0.8357541899441341,0.020173709592477992,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21198501872659176,0.2223463687150838,0.8728280697630542,0.30951983509366443,0.4519090852347065,False,False,646997,850.9430063171094,0.0013152194002709586,0.002085497863859061,345496398,720532,8.925852824665339e-05,3.333333333333333,Logistic Lasso0.312:12FalseFalse
Logistic Lasso0.3,15:15,20,0.8287709497206703,0.028719376676261843,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21310861423220973,0.2189944134078212,0.8926772861641282,0.2546437694841207,0.3873568240782058,False,False,637812,843.9686013116838,0.0013232247140406324,0.002086017339569917,340591608,710480,7.627639492515035e-05,3.333333333333333,Logistic Lasso0.315:15FalseFalse
Logistic Lasso0.3,20:20,20,0.8187150837988826,0.02251854064461155,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2121722846441948,0.22178770949720672,0.9097277722277722,0.2101503838611734,0.33275645038953056,False,False,663710,853.7253656768083,0.0012862927568920285,0.0020523493604247198,354421140,727396,7.126606499826731e-05,3.333333333333333,Logistic Lasso0.320:20FalseFalse
Logistic Lasso20.0,5:10,20,0.9621621621621619,0.032432432432432434,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.9389231601731602,0.9295034132534132,0.9323053245294459,True,False,3835489,2297.433568136411,0.0005989936532568367,0.009664623874180987,425739279,4114610,0.00017242912181471517,0.05,Logistic Lasso20.05:10TrueFalse
Logistic Lasso50.0,5:10,20,0.9581081081081079,0.03572784882811428,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.9330165667665667,0.9220858308358308,0.9247255524496742,True,False,3835489,2297.433568136411,0.0005989936532568367,0.009664623874180987,425739279,4114610,0.00021351905845643152,0.02,Logistic Lasso50.05:10TrueFalse
Logistic Lasso10.0,5:10,20,0.9581081081081079,0.032516782204097205,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.9285660173160174,0.9256572594072594,0.9244735335134446,True,False,3835489,2297.433568136411,0.0005989936532568367,0.009664623874180987,425739279,4114610,0.00013669704175921246,0.1,Logistic Lasso10.05:10TrueFalse
Logistic Lasso100.0,5:10,20,0.9554054054054054,0.04463552585111824,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.9306439393939394,0.9168410755910756,0.9209560097318557,True,False,3835489,2297.433568136411,0.0005989936532568367,0.009664623874180987,425739279,4114610,0.00031478385155061064,0.01,Logistic Lasso100.05:10TrueFalse
Logistic Lasso500.0,5:10,20,0.9486486486486486,0.03999634753229391,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.9235822510822508,0.8994265456765458,0.9075630875607994,True,False,3835489,2297.433568136411,0.0005989936532568367,0.009664623874180987,425739279,4114610,0.0005338172003621964,0.002,Logistic Lasso500.05:10TrueFalse
Logistic Lasso20.0,15:15,20,0.9459459459459458,0.03725418581646007,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9224032911532912,0.8993098568098568,0.9034428510833477,True,False,670005,948.5141011076221,0.0014156821234283653,0.009366166488874528,74370555,696567,0.0005173841986253834,0.05,Logistic Lasso20.015:15TrueFalse
Logistic Lasso10.0,15:15,20,0.9459459459459459,0.03310121274031321,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.90886433011433,0.9099050949050947,0.9019000549524512,True,False,670005,948.5141011076221,0.0014156821234283653,0.009366166488874528,74370555,696567,0.0004071611405885032,0.1,Logistic Lasso10.015:15TrueFalse
Logistic Lasso10.0,8:10,20,0.9472972972972974,0.031373477746605136,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.8888446765652647,0.9266462703962705,0.9006686367349599,True,False,1862713,1621.1767331170279,0.0008703309275862831,0.009577442701600852,206761143,1980243,0.0002139621079575866,0.1,Logistic Lasso10.08:10TrueFalse
Logistic Lasso20.0,12:12,20,0.9472972972972972,0.030186902572552268,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2774774774774775,0.2756756756756757,0.9005641580641581,0.9080481324231324,0.8979903428793984,True,False,664636,968.854478237057,0.0014577219383798904,0.009439821263135077,73774596,696419,0.00042715110225747616,0.05,Logistic Lasso20.012:12TrueFalse
Logistic Lasso10.0,10:10,20,0.937837837837838,0.042818863561499616,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2689189189189189,0.3013513513513514,0.8894525613275615,0.9166129338497762,0.8978483602167813,True,False,654933,949.9863156909157,0.001450509160007078,0.00952154338378578,72697563,692193,0.00032949935336897056,0.1,Logistic Lasso10.010:10TrueFalse
Logistic Lasso100.0,15:15,20,0.9445945945945948,0.03572784882811428,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9216673604173604,0.8890104340104342,0.8973008332807767,True,False,670005,948.5141011076221,0.0014156821234283653,0.009366166488874528,74370555,696567,0.001023052066775621,0.01,Logistic Lasso100.015:15TrueFalse
Logistic Lasso50.0,15:15,20,0.9432432432432432,0.04178276982091975,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2788288288288288,0.2716216216216216,0.9103578366078364,0.8971273171273172,0.8971939694143222,True,False,670005,948.5141011076221,0.0014156821234283653,0.009366166488874528,74370555,696567,0.0007131290064999515,0.02,Logistic Lasso50.015:15TrueFalse
Logistic Lasso10.0,10:15,20,0.9418918918918922,0.042109287705088864,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.9126462426462426,0.8879741173858822,0.8960038932036141,True,False,3692873,2224.0011241004354,0.0006022414321046068,0.009447367382503522,409908903,3872560,0.00014999161899150064,0.1,Logistic Lasso10.010:15TrueFalse
Logistic Lasso10.0,12:12,20,0.9445945945945944,0.03771698847825099,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2774774774774775,0.2756756756756757,0.895244893994894,0.9100055500055501,0.8956538517842866,True,False,664636,968.854478237057,0.0014577219383798904,0.009439821263135077,73774596,696419,0.00036689255472168223,0.1,Logistic Lasso10.012:12TrueFalse
Logistic Lasso20.0,10:15,20,0.9418918918918922,0.04123282784430366,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.9122674547674549,0.8863698393110158,0.895346061379057,True,False,3692873,2224.0011241004354,0.0006022414321046068,0.009447367382503522,409908903,3872560,0.0001941442340421672,0.05,Logistic Lasso20.010:15TrueFalse
Logistic Lasso100.0,10:15,20,0.9418918918918922,0.04624307738450992,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.9148697136197136,0.8848175517293164,0.8953244439231416,True,False,3692873,2224.0011241004354,0.0006022414321046068,0.009447367382503522,409908903,3872560,0.00029857512023836184,0.01,Logistic Lasso100.010:15TrueFalse
Logistic Lasso50.0,10:15,20,0.9418918918918922,0.04779659238872268,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.9136731324231324,0.8838074507192155,0.8949531682372205,True,False,3692873,2224.0011241004354,0.0006022414321046068,0.009447367382503522,409908903,3872560,0.0002590801254199644,0.02,Logistic Lasso50.010:15TrueFalse
Logistic Lasso50.0,12:12,20,0.9472972972972974,0.03137347774660513,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2774774774774775,0.2756756756756757,0.8938745976245978,0.9098852536352541,0.8949084312877418,True,False,664636,968.854478237057,0.0014577219383798904,0.009439821263135077,73774596,696419,0.0006256055946412773,0.02,Logistic Lasso50.012:12TrueFalse
Logistic Lasso20.0,8:10,20,0.9418918918918922,0.03552280926512138,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.8859489121989121,0.9155351592851592,0.8935263345926578,True,False,1862713,1621.1767331170279,0.0008703309275862831,0.009577442701600852,206761143,1980243,0.00026305716446924456,0.05,Logistic Lasso20.08:10TrueFalse
Logistic Lasso50.0,8:10,20,0.9432432432432434,0.02948300571523166,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.8780871008076889,0.9210907148407148,0.8929702240365472,True,False,1862713,1621.1767331170279,0.0008703309275862831,0.009577442701600852,206761143,1980243,0.00032680826300133186,0.02,Logistic Lasso50.08:10TrueFalse
Logistic Lasso20.0,10:10,20,0.9337837837837836,0.0471813250002597,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2689189189189189,0.3013513513513514,0.8953713647463646,0.8949859497227918,0.8894526845205266,True,False,654933,949.9863156909157,0.001450509160007078,0.00952154338378578,72697563,692193,0.0004230203700225825,0.05,Logistic Lasso20.010:10TrueFalse
Logistic Lasso50.0,10:10,20,0.9324324324324323,0.04481925392372163,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2689189189189189,0.3013513513513514,0.8943296980796982,0.8913803448013974,0.8874868257132358,True,False,654933,949.9863156909157,0.001450509160007078,0.00952154338378578,72697563,692193,0.0006192999894645713,0.02,Logistic Lasso50.010:10TrueFalse
Logistic Lasso50.0,4:6,20,0.9418918918918922,0.0260288652489976,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801801,0.26756756756756755,0.8896333609201257,0.8943044455544455,0.8852723942557658,True,False,1850104,1697.142598605079,0.0009173228092069846,0.010029979127932541,205361544,2059772,0.0003511694477715848,0.02,Logistic Lasso50.04:6TrueFalse
Logistic Lasso10.0,4:7,20,0.9391891891891893,0.035109137991261016,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.8905321067821067,0.8870461482961483,0.8839598905230217,True,False,2296274,1870.140101703613,0.000814423758533874,0.009949239585598313,254886414,2535926,0.00015631845328562707,0.1,Logistic Lasso10.04:7TrueFalse
Logistic Lasso100.0,12:12,20,0.9405405405405404,0.030337762595464387,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2774774774774775,0.2756756756756757,0.8968129093129094,0.8834876928626929,0.8836995105788209,True,False,664636,968.854478237057,0.0014577219383798904,0.009439821263135077,73774596,696419,0.0009381827045179617,0.01,Logistic Lasso100.012:12TrueFalse
Logistic Lasso20.0,4:7,20,0.9391891891891893,0.035109137991261016,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.8981872294372295,0.8800434287934287,0.8832429738789951,True,False,2296274,1870.140101703613,0.000814423758533874,0.009949239585598313,254886414,2535926,0.0001810106285225544,0.05,Logistic Lasso20.04:7TrueFalse
Logistic Lasso500.0,10:15,20,0.9391891891891893,0.04512380501909189,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.9148618048618048,0.8614600758718407,0.8818600316932834,True,False,3692873,2224.0011241004354,0.0006022414321046068,0.009447367382503522,409908903,3872560,0.0004928818294049107,0.002,Logistic Lasso500.010:15TrueFalse
Logistic Lasso10.0,6:6,20,0.9405405405405404,0.04324324324324325,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2783783783783784,0.27297297297297296,0.9331145243645244,0.8497206959706959,0.8793677465353331,True,False,629016,963.5408657654332,0.0015318225065267545,0.009820357768581662,69820776,685665,0.0003083387386012438,0.1,Logistic Lasso10.06:6TrueFalse
Logistic Lasso50.0,4:7,20,0.9364864864864864,0.045446410056216836,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.8893235930735931,0.8792858530358532,0.8778052937101934,True,False,2296274,1870.140101703613,0.000814423758533874,0.009949239585598313,254886414,2535926,0.00029828757369547367,0.02,Logistic Lasso50.04:7TrueFalse
Logistic Lasso100.0,8:10,20,0.9364864864864868,0.0273961282874504,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.8723477217227217,0.8977772227772229,0.8771578991065754,True,False,1862713,1621.1767331170279,0.0008703309275862831,0.009577442701600852,206761143,1980243,0.00045299517424316036,0.01,Logistic Lasso100.08:10TrueFalse
Logistic Lasso10.0,8:8,20,0.937837837837838,0.03429345281202573,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792793,0.2702702702702703,0.8913239538239539,0.8758856421356421,0.8770178593840121,True,False,621028,918.5183721624736,0.0014790289200526765,0.009607000354599495,68934108,662250,0.0003231738343520743,0.1,Logistic Lasso10.08:8TrueFalse
Logistic Lasso100.0,10:10,20,0.9283783783783784,0.042967873231309864,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2689189189189189,0.3013513513513514,0.885892489863078,0.8709508620034937,0.8733439999399751,True,False,654933,949.9863156909157,0.001450509160007078,0.00952154338378578,72697563,692193,0.0009134522157228297,0.01,Logistic Lasso100.010:10TrueFalse
Logistic Lasso100.0,4:7,20,0.9351351351351352,0.03953713199548052,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28153153153153154,0.26351351351351354,0.9017225829725828,0.8605407092907094,0.8733274695384333,True,False,2296274,1870.140101703613,0.000814423758533874,0.009949239585598313,254886414,2535926,0.0004284331922061565,0.01,Logistic Lasso100.04:7TrueFalse
Logistic Lasso20.0,4:6,20,0.9351351351351352,0.03009602358286499,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801801,0.26756756756756755,0.8760073953823954,0.87876998001998,0.8713274145403626,True,False,1850104,1697.142598605079,0.0009173228092069846,0.010029979127932541,205361544,2059772,0.0002179066690304977,0.05,Logistic Lasso20.04:6TrueFalse
Logistic Lasso20.0,8:8,20,0.933783783783784,0.03572784882811428,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792793,0.2702702702702703,0.8876426351426353,0.8681475468975469,0.8704737288518754,True,False,621028,918.5183721624736,0.0014790289200526765,0.009607000354599495,68934108,662250,0.00040239731541895054,0.05,Logistic Lasso20.08:8TrueFalse
Logistic Lasso100.0,4:6,20,0.933783783783784,0.030186902572552268,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801801,0.26756756756756755,0.8804666942534591,0.8732739482739482,0.8697472278904461,True,False,1850104,1697.142598605079,0.0009173228092069846,0.010029979127932541,205361544,2059772,0.00043108387420382854,0.01,Logistic Lasso100.04:6TrueFalse
Logistic Lasso20.0,6:6,20,0.933783783783784,0.043137539728411806,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2783783783783784,0.27297297297297296,0.9242292429792428,0.830773532023532,0.8654731448350039,True,False,629016,963.5408657654332,0.0015318225065267545,0.009820357768581662,69820776,685665,0.0004381446576875629,0.05,Logistic Lasso20.06:6TrueFalse
Logistic Lasso50.0,8:8,20,0.9297297297297298,0.03860231582996136,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792793,0.2702702702702703,0.8915248640248642,0.8462031024531024,0.8607077989949508,True,False,621028,918.5183721624736,0.0014790289200526765,0.009607000354599495,68934108,662250,0.0006359616635642838,0.02,Logistic Lasso50.08:8TrueFalse
Logistic Lasso500.0,12:12,20,0.927027027027027,0.03831742399664277,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2774774774774775,0.2756756756756757,0.8943406593406594,0.8447748085248085,0.8606731046731048,True,False,664636,968.854478237057,0.0014577219383798904,0.009439821263135077,73774596,696419,0.001848756311725516,0.002,Logistic Lasso500.012:12TrueFalse
Logistic Lasso10.0,4:6,20,0.9297297297297298,0.03953713199548053,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801801,0.26756756756756755,0.8775955988455989,0.8569506882006882,0.8603619438225701,True,False,1850104,1697.142598605079,0.0009173228092069846,0.010029979127932541,205361544,2059772,0.00016255842914776684,0.1,Logistic Lasso10.04:6TrueFalse
Logistic Lasso100.0,6:6,20,0.92972972972973,0.045546755530683006,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2783783783783784,0.27297297297297296,0.9173666611166612,0.8293449605949605,0.8598047393782691,True,False,629016,963.5408657654332,0.0015318225065267545,0.009820357768581662,69820776,685665,0.0007688198710366669,0.01,Logistic Lasso100.06:6TrueFalse
Logistic Lasso50.0,5:5,20,0.9202702702702704,0.05090488703199287,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2689189189189189,0.3013513513513514,0.8977952602952604,0.8324986124986126,0.8587485379843033,True,False,535199,889.8629107901958,0.0016626767067767238,0.009978876426683693,59407089,592816,0.0007098294279324137,0.02,Logistic Lasso50.05:5TrueFalse
