Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
Naive Bayes,20:20,20,0.8846368715083799,0.028664989018937766,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21535580524344572,0.21229050279329612,0.7427074726349278,0.7073450577500203,0.7223285260014644,Flase
svm,21:21,20,0.844413407821229,0.028281346978803693,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898872,0.2229050279329609,0.9096175689635441,0.3406017278117133,0.4878158233955249,Flase
logistic,21:21,20,0.8592178770949721,0.021966037152332404,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898872,0.2229050279329609,0.9190707365595474,0.4067065658801279,0.5599394988671634,Flase
logistic_lasso,21:21,20,0.8597765363128491,0.019584969992131964,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898872,0.2229050279329609,0.8933134723781178,0.4214675291837211,0.5671238225183124,Flase
Naive Bayes,21:21,20,0.891340782122905,0.01822933363017847,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21179775280898872,0.2229050279329609,0.797778414701122,0.6917235121088464,0.7364567543692127,Flase
svm,22:22,20,0.8416201117318437,0.025372909294678166,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21395131086142322,0.21648044692737428,0.9182155426273073,0.2992664368717805,0.4476610472842257,Flase
logistic,22:22,20,0.8533519553072626,0.025654261472025285,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21395131086142322,0.21648044692737428,0.9095658570445723,0.36162597371080246,0.5137242267377393,Flase
logistic_lasso,22:22,20,0.8645251396648046,0.02322806676031828,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21395131086142322,0.21648044692737428,0.8817328205750268,0.43835390463386076,0.5785108283455256,Flase
Naive Bayes,22:22,20,0.890223463687151,0.024240596200723625,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21395131086142322,0.21648044692737428,0.7806514905519699,0.6845515898192922,0.7268499382187086,Flase
svm,23:23,20,0.8466480446927374,0.021671009624766834,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21264044943820223,0.22039106145251397,0.8970818764568765,0.34510172119756477,0.49293912867039263,Flase
