Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
logistic_lasso,12:12,20,0.9243243243243245,0.040630530752359215,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2707207207207207,0.29594594594594603,0.9037604062604062,0.8336871625106917,0.8595290071536874,True
Naive Bayes,12:12,20,0.8405405405405407,0.07494824121006512,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2707207207207207,0.29594594594594603,0.6995002179193356,0.8248494152905916,0.745399470853522,True
svm,13:13,20,0.85,0.050182282777370656,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28243243243243243,0.26081081081081087,0.7986291486291488,0.5716747141747142,0.654200732636592,True
logistic,13:13,20,0.8513513513513514,0.04946758166952196,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28243243243243243,0.26081081081081087,0.8007539682539683,0.5780636030636032,0.659307001272609,True
logistic_lasso,13:13,20,0.9256756756756758,0.0459260688323417,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28243243243243243,0.26081081081081087,0.8883441558441559,0.834501332001332,0.8499704521484708,True
Naive Bayes,13:13,20,0.822972972972973,0.0543740528073803,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.28243243243243243,0.26081081081081087,0.6288182405829466,0.79005439005439,0.6920043767988413,True
svm,14:14,20,0.841891891891892,0.05686925787162383,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2779279279279279,0.2743243243243244,0.7889880952380952,0.5899446386946386,0.6627863350100192,True
logistic,14:14,20,0.8432432432432433,0.05834333282411597,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2779279279279279,0.2743243243243244,0.7903769841269842,0.5961946386946386,0.6664628055982545,True
logistic_lasso,14:14,20,0.9324324324324325,0.034716844807203044,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2779279279279279,0.2743243243243244,0.8992617105117106,0.8574135586635586,0.8707505785072079,True
Naive Bayes,14:14,20,0.8513513513513515,0.05571764358942784,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2779279279279279,0.2743243243243244,0.6858224030011956,0.896482128982129,0.7653286995571479,True
svm,15:15,20,0.8729729729729729,0.053442486306176186,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2806306306306306,0.2662162162162162,0.864877344877345,0.6425108225108225,0.7170518989094841,True
logistic,15:15,20,0.8689189189189189,0.052875669044632034,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2806306306306306,0.2662162162162162,0.863766233766234,0.6277886002886002,0.7061557860783867,True
logistic_lasso,15:15,20,0.9324324324324325,0.04054054054054054,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2806306306306306,0.2662162162162162,0.9171597846597846,0.8350631313131313,0.8619901636890802,True
Naive Bayes,15:15,20,0.8283783783783785,0.054908782848405537,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2806306306306306,0.2662162162162162,0.6359316541301834,0.8596753246753247,0.7252261697112956,True
svm,16:16,20,0.8337837837837838,0.05218036371975087,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.26936936936936934,0.30000000000000004,0.8961309523809524,0.5136471861471861,0.6370431197928168,True
logistic,16:16,20,0.8324324324324325,0.051705747215429705,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.26936936936936934,0.30000000000000004,0.8961309523809524,0.5100757575757576,0.6342763213738445,True
logistic_lasso,16:16,20,0.9351351351351352,0.05085104789791022,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.26936936936936934,0.30000000000000004,0.9100266400266401,0.871384448884449,0.8808867659588483,True
Naive Bayes,16:16,20,0.8418918918918921,0.05938262849383737,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.26936936936936934,0.30000000000000004,0.7136143390922803,0.826530414030414,0.7545254130016807,True
svm,17:17,20,0.8621621621621622,0.0677834389404565,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277027027027027,0.2770270270270271,0.9209325396825397,0.5887015762015763,0.6963860649154767,True
logistic,17:17,20,0.8621621621621622,0.0677834389404565,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277027027027027,0.2770270270270271,0.9209325396825397,0.5887015762015763,0.6963860649154767,True
logistic_lasso,17:17,20,0.9256756756756758,0.05975051613360579,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277027027027027,0.2770270270270271,0.8970111832611833,0.8500765900765901,0.8620912649579024,True
Naive Bayes,17:17,20,0.8567567567567567,0.08246565568860734,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.277027027027027,0.2770270270270271,0.7421921134421134,0.8086467698967699,0.7633170358753882,True
svm,18:18,20,0.8513513513513512,0.039629400807068046,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2761261261261261,0.27972972972972976,0.8057720057720058,0.6105587468087468,0.6887316387191875,True
logistic,18:18,20,0.85,0.040518011758283644,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2761261261261261,0.27972972972972976,0.8060119047619049,0.607866439116439,0.6863165430088973,True
logistic_lasso,18:18,20,0.9027027027027026,0.04221756581571165,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2761261261261261,0.27972972972972976,0.8254381729381729,0.8217085692085693,0.8150565932922914,True
Naive Bayes,18:18,20,0.845945945945946,0.05344248630617618,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2761261261261261,0.27972972972972976,0.6860626873126873,0.8276506826506826,0.7415988280513452,True
svm,19:19,20,0.8567567567567567,0.05927489783638192,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27882882882882887,0.2716216216216217,0.863452380952381,0.6155484792984793,0.685751894304526,True
logistic,19:19,20,0.8567567567567567,0.05927489783638192,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27882882882882887,0.2716216216216217,0.863452380952381,0.6155484792984793,0.685751894304526,True
logistic_lasso,19:19,20,0.9283783783783784,0.04123282784430367,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27882882882882887,0.2716216216216217,0.873901515151515,0.8602672327672327,0.8634990467759011,True
Naive Bayes,19:19,20,0.8621621621621622,0.06614723378659684,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27882882882882887,0.2716216216216217,0.699322366230261,0.8733035020535022,0.7670308150037769,True
svm,20:20,20,0.8243243243243243,0.05952085282579795,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27072072072072073,0.295945945945946,0.8340873015873015,0.5299281274281273,0.6223144223711258,True
logistic,20:20,20,0.8216216216216218,0.05884200285696553,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27072072072072073,0.295945945945946,0.8340873015873015,0.5222358197358197,0.6157981316443087,True
logistic_lasso,20:20,20,0.9094594594594596,0.04779659238872269,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27072072072072073,0.295945945945946,0.9147601010101007,0.789816502941503,0.8335617047453627,True
Naive Bayes,20:20,20,0.8581081081081081,0.0609607760467025,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27072072072072073,0.295945945945946,0.7396683871683872,0.800001665001665,0.7549587118322817,True
svm,21:21,20,0.8702702702702704,0.059582182932563794,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.2675675675675676,0.8411670274170275,0.6583279220779221,0.7270828788514547,True
logistic,21:21,20,0.8689189189189189,0.06179385602796581,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.2675675675675676,0.839381313131313,0.6541612554112554,0.723398668325139,True
logistic_lasso,21:21,20,0.9067567567567568,0.04313753972841179,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.2675675675675676,0.8485669885669885,0.8222527472527472,0.823046087211722,True
Naive Bayes,21:21,20,0.8486486486486486,0.05821799791496762,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2801801801801802,0.2675675675675676,0.6874350812586105,0.8464728327228327,0.7490984926167994,True
svm,22:22,20,0.841891891891892,0.055569959986357,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.8229671717171717,0.573523976023976,0.659587902768176,True
logistic,22:22,20,0.8432432432432432,0.05707760022146723,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.825391414141414,0.5796747696747696,0.6638557363838357,True
logistic_lasso,22:22,20,0.8932432432432431,0.049449120171708064,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.871801948051948,0.7308325008325008,0.7791780651707964,True
Naive Bayes,22:22,20,0.8594594594594595,0.048044294147651836,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27477477477477474,0.2837837837837838,0.7116450379685673,0.8497519147519146,0.7632149844003843,True
svm,23:23,20,0.8554054054054052,0.0695781927667892,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27702702702702703,0.27702702702702703,0.8454109779109779,0.6209294871794871,0.7014613130247805,True
logistic,23:23,20,0.8554054054054052,0.07010114783428614,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27702702702702703,0.27702702702702703,0.840410977910978,0.6254749417249417,0.7033240581228196,True
logistic_lasso,23:23,20,0.9108108108108108,0.04195722890881089,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27702702702702703,0.27702702702702703,0.8652959540459542,0.8249364524364523,0.8361382004722966,True
Naive Bayes,23:23,20,0.8662162162162161,0.05570125363655391,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27702702702702703,0.27702702702702703,0.7245847208347208,0.8617672605172606,0.7810589817843823,True
svm,24:24,20,0.8486486486486488,0.06475215432816725,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.8238329725829725,0.6209072871572872,0.6917078294942071,True
logistic,24:24,20,0.8472972972972974,0.06635396593076172,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.8229401154401155,0.6173358585858585,0.6884610762474539,True
logistic_lasso,24:24,20,0.904054054054054,0.040518011758283644,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.8881439393939393,0.7658198051948053,0.8151879877051502,True
Naive Bayes,24:24,20,0.8824324324324324,0.044635525851118234,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2765765765765765,0.2783783783783784,0.7506181073828132,0.883073593073593,0.8030131528431064,True
svm,25:25,20,0.8716216216216217,0.0609607760467025,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.838008658008658,0.6796817071817072,0.7329553841934378,True
logistic,25:25,20,0.8716216216216217,0.06445535144709093,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.8364213564213564,0.6868245643245643,0.735880400353748,True
logistic_lasso,25:25,20,0.8986486486486486,0.05788770267730783,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.860361999111999,0.7815839715839716,0.8026331705304312,True
Naive Bayes,25:25,20,0.8756756756756758,0.048648648648648644,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2792792792792792,0.2702702702702703,0.7452974802974802,0.8396700521700524,0.7785296325962736,True
svm,26:26,20,0.8675675675675676,0.06724246110607962,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27342342342342346,0.2878378378378378,0.8342784992784994,0.7112003968253967,0.74576066367189,True
logistic,26:26,20,0.8662162162162164,0.06755405270243237,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27342342342342346,0.2878378378378378,0.8289213564213564,0.7112003968253967,0.7437998793581645,True
logistic_lasso,26:26,20,0.9121621621621623,0.05119107276993463,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27342342342342346,0.2878378378378378,0.8669949494949496,0.8354166666666666,0.8441127876082982,True
Naive Bayes,26:26,20,0.8837837837837839,0.05135135135135136,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27342342342342346,0.2878378378378378,0.7588429625929626,0.8859027777777779,0.8086149291712278,True
svm,27:27,20,0.8837837837837836,0.05412157944459672,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27567567567567564,0.28108108108108115,0.8656222943722944,0.7293235930735931,0.7713754193862552,True
logistic,27:27,20,0.8756756756756756,0.0493936942770191,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27567567567567564,0.28108108108108115,0.8471213508713509,0.7152326839826839,0.7554001528227534,True
logistic_lasso,27:27,20,0.9162162162162163,0.05330562952247574,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27567567567567564,0.28108108108108115,0.8999152236652238,0.8073511904761904,0.8405275678465207,True
Naive Bayes,27:27,20,0.8891891891891893,0.06037380514510453,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27567567567567564,0.28108108108108115,0.7671558057955117,0.8912400793650793,0.8114636474118246,True
svm,28:28,20,0.8635135135135137,0.055041653660584604,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.2878378378378379,0.8610263347763348,0.6496454933954935,0.726720779852056,True
logistic,28:28,20,0.8594594594594595,0.05707760022146725,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.2878378378378379,0.8587860750360751,0.6374077311577313,0.7171308960516458,True
logistic_lasso,28:28,20,0.914864864864865,0.051475667445245704,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.2878378378378379,0.8893489843489844,0.8149324286824287,0.846081438143526,True
Naive Bayes,28:28,20,0.8905405405405405,0.046400769495647004,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2734234234234234,0.2878378378378379,0.8008380671615966,0.8503664391164392,0.8165810369550895,True
svm,29:29,20,0.8837837837837839,0.057396650220527846,148,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.27927927927927926,0.2702702702702703,0.8789772727272729,0.6992811355311356,0.7607887276122571,True
